query,sop,score
密码不记得了怎么登录该怎么办,建议处理：当用户忘记密码时，点击忘记密码按钮并完成身份校验后重置密码，恢复账号访问，并在系统中记录处理结果。,0.9
麻烦问一下物流一直不更新怎么办,建议处理：当物流长时间未更新时，先核对承运商节点信息，再联系物流公司或商家发起物流异常核查，必要时联系人工客服协助。,0.9
我想知道快递异常怎么处理,当物流长时间未更新时，先核对承运商节点信息，再联系物流公司或商家发起物流异常核查,0.9
物流一直不更新怎么办,标准流程：当订单已发货但需拦截时，联系商家发起物流拦截申请，拦截成功后再安排退款或重发，并在系统中记录处理结果。,0.9
想问下满减券不能用怎么办,处理规则：店铺券和平台券能否叠加需以活动规则为准，不支持叠加时仅可选择其中一种使用，必要时联系人工客服协助。,0.9
请问怎么申请退款如何处理,标准流程：当退货物流信息填错时，及时修改正确单号并同步给商家以继续售后流程，必要时联系人工客服协助。,0.9
想问下快递异常怎么处理,当包裹显示签收但用户未收到时，先联系派件员核实签收情况，必要时申请丢件调查或补发，完成后更新工单状态。,0.9
我想知道物流一直不更新怎么办,建议处理：当物流长时间未更新时，先核对承运商节点信息，再联系物流公司或商家发起物流异常核查,0.9
请教一下密码不记得了怎么登录怎么处理,当登录需要二次验证时，校验绑定手机或邮箱验证码，验证通过后允许登录,0.9
快递异常怎么处理,建议处理：当订单已发货但需拦截时，联系商家发起物流拦截申请，拦截成功后再安排退款或重发，必要时联系人工客服协助。,0.9
我想知道企业发票怎么开怎么处理,订单完成后可在发票中心提交开票信息，审核通过后生成电子发票并发送到预留邮箱,0.9
订单想退款怎么操作,建议处理：当售后被拒绝时，可根据拒绝原因补充凭证后再次提交或申请平台介入。,0.9
麻烦问一下快递异常怎么处理,SOP：当物流长时间未更新时，先核对承运商节点信息，再联系物流公司或商家发起物流异常核查。,0.9
商品有问题怎么退货要怎么解决,当售后被拒绝时，可根据拒绝原因补充凭证后再次提交或申请平台介入，并在系统中记录处理结果。,0.9
请问电子发票在哪里下载应该怎么弄,建议处理：当电子发票未收到时，先检查邮箱垃圾箱，再到订单详情页重新下载电子发票，并在系统中记录处理结果。,0.9
支付宝支付失败怎么办,标准流程：当支付被风控拦截时，需完成风险验证或更换支付账户后重新尝试付款，并在系统中记录处理结果。,0.9
订单重复扣款怎么退款应该怎么弄,处理规则：当扣款成功但订单未更新为已支付时，查询支付回调记录并触发补单流程修正订单状态,0.9
我想知道支付宝支付失败怎么办,当支付被风控拦截时，需完成风险验证或更换支付账户后重新尝试付款,0.9
帮我看看银行卡扣款了但订单没生成怎么办,处理规则：当页面显示未支付但支付已成功时，以支付流水为准进行订单状态校正，必要时联系人工客服协助。,0.9
麻烦问一下发票抬头填错了怎么办,当电子发票未收到时，先检查邮箱垃圾箱，再到订单详情页重新下载电子发票,0.9
想问下企业发票怎么开,标准流程：订单完成后可在发票中心提交开票信息，审核通过后生成电子发票并发送到预留邮箱，并在系统中记录处理结果。,0.9
活动价和优惠券能叠加吗,建议处理：当新人券无法使用时，确认账号是否为新用户以及是否符合新人活动规则，完成后更新工单状态。,0.9
麻烦问一下领了优惠券结算时不生效有没有处理办法,SOP：店铺券和平台券能否叠加需以活动规则为准，不支持叠加时仅可选择其中一种使用,0.9
请问发货太慢怎么催,当发货前发现地址填写错误时，可在商家发货前申请修改收货地址，必要时联系人工客服协助。,0.9
麻烦问一下发票一直没开出来怎么办,建议处理：订单完成后可在发票中心提交开票信息，审核通过后生成电子发票并发送到预留邮箱，并在系统中记录处理结果。,0.9
微信支付后状态一直未更新怎么办,SOP：当支付失败时，先确认支付渠道余额和限额，再更换支付方式重新付款，必要时联系人工客服协助。,0.9
帮我看看退款一直没到账怎么处理,建议处理：当商品存在质量问题时，上传问题图片后发起退货退款申请，并按要求寄回商品，完成后更新工单状态。,0.9
请教一下支付成功但页面显示未支付怎么办,标准流程：当支付失败时，先确认支付渠道余额和限额，再更换支付方式重新付款，完成后更新工单状态。,0.9
请教一下支付宝支付失败怎么办,当支付被风控拦截时，需完成风险验证或更换支付账户后重新尝试付款。,0.9
请问订单想退款怎么操作,建议处理：当售后被拒绝时，可根据拒绝原因补充凭证后再次提交或申请平台介入，必要时联系人工客服协助。,0.9
我想知道发票邮箱填错了怎么改应该怎么弄,标准流程：当退款发生后，如已开具发票需按规则申请红字发票或作废处理，必要时联系人工客服协助。,0.9
帮我看看快递异常怎么处理,标准流程：当包裹显示签收但用户未收到时，先联系派件员核实签收情况，必要时申请丢件调查或补发，并在系统中记录处理结果。,0.9
想问下支付成功但页面显示未支付怎么办,当出现重复扣款时，核对支付流水后发起原路退款，仅保留一笔有效订单,0.9
物流一直不更新怎么办,建议处理：当订单已发货但需拦截时，联系商家发起物流拦截申请，拦截成功后再安排退款或重发，并在系统中记录处理结果。,0.9
订单支付失败怎么办,SOP：当页面显示未支付但支付已成功时，以支付流水为准进行订单状态校正。,0.9
帮我看看快递异常怎么处理,当包裹显示签收但用户未收到时，先联系派件员核实签收情况，必要时申请丢件调查或补发，完成后更新工单状态。,0.9
帮我看看登录时一直提示密码不对怎么办,处理规则：当用户忘记密码时，点击忘记密码按钮并完成身份校验后重置密码，恢复账号访问，必要时联系人工客服协助。,0.9
帮我看看售后申请被拒绝怎么办,标准流程：当售后被拒绝时，可根据拒绝原因补充凭证后再次提交或申请平台介入,0.9
咨询一下领了优惠券结算时不生效有没有处理办法,标准流程：当优惠券无法使用时，先核对有效期、适用商品范围和订单金额是否满足使用条件,0.9
麻烦问一下退款后发票怎么处理,企业发票需填写公司名称、税号等开票信息，审核通过后方可开具。,0.9
请问满减券不能用怎么办,处理规则：当优惠券无法使用时，先核对有效期、适用商品范围和订单金额是否满足使用条件，必要时联系人工客服协助。,0.9
退款一直没到账怎么处理,处理规则：当退款迟迟未到账时，先核对退款状态和原支付渠道到账周期，超时后联系客服处理，并在系统中记录处理结果。,0.9
想问下领了优惠券结算时不生效该怎么办,当优惠券无法使用时，先核对有效期、适用商品范围和订单金额是否满足使用条件,0.9
帮我看看怎么申请发票,SOP：当退款发生后，如已开具发票需按规则申请红字发票或作废处理，完成后更新工单状态。,0.9
请问地址填错了还能改吗,处理规则：当发货超时未出库时，提醒商家尽快发货，超出承诺时效可申请补偿或取消订单，必要时联系人工客服协助。,0.9
请教一下下单付款时提示风控拦截怎么办,标准流程：当支付被风控拦截时，需完成风险验证或更换支付账户后重新尝试付款，并在系统中记录处理结果。,0.9
想问下商品坏了怎么走售后要怎么解决,SOP：当商品存在质量问题时，上传问题图片后发起退货退款申请，并按要求寄回商品,0.9
